114;industrial_complex;2943.00;9.93;1316.00;3.66;0
114;industrial_complex;2941.00;9.70;1316.00;0.04;0
114;industrial_complex;2952.00;10.70;1316.00;4.17;0
114;industrial_complex;2949.00;10.38;1316.00;5.38;0
114;air_base;2954.00;10.43;1315.00;2.11;0
114;naval_base;2957.00;10.20;1336.00;-4.31;5656
114;naval_base;2940.00;9.50;1321.00;-0.54;8941
114;naval_base;2934.00;9.50;1339.00;-2.76;5579
114;naval_base;2955.00;11.03;1327.00;-4.55;5656
114;naval_base;2953.00;9.50;1309.00;0.38;5605
114;naval_base;2955.00;9.55;1342.00;-4.47;5656
114;naval_base;2943.00;9.50;1304.00;0.98;5605
114;naval_base;2939.00;9.50;1319.00;-1.57;8941
114;bunker;2956.00;11.53;1334.00;4.84;0
114;bunker;2941.00;10.65;1336.00;0.12;0
114;bunker;2950.00;11.90;1324.00;2.78;0
114;bunker;2941.00;9.88;1327.00;0.62;0
114;bunker;2940.00;9.70;1308.00;1.83;0
114;bunker;2945.00;10.48;1341.00;4.85;0
114;bunker;2942.00;9.70;1319.00;1.23;0
114;bunker;2950.00;9.98;1313.00;5.35;0
114;coastal_bunker;2938.00;9.50;1317.00;-1.57;0
114;coastal_bunker;2955.00;11.45;1326.00;-4.55;0
114;coastal_bunker;2957.00;10.20;1336.00;-4.31;0
114;coastal_bunker;2944.00;9.53;1342.00;-3.14;0
114;coastal_bunker;2938.00;9.50;1327.00;-1.57;0
114;coastal_bunker;2955.00;9.73;1313.00;0.38;0
114;coastal_bunker;2950.00;9.50;1309.00;0.98;0
114;coastal_bunker;2934.00;9.50;1340.00;-2.76;0
114;dockyard;2939.00;9.50;1306.00;-1.41;0
114;anti_air_building;2953.00;10.68;1317.00;5.01;0
114;anti_air_building;2942.00;10.82;1331.00;2.85;0
114;anti_air_building;2951.00;9.70;1345.00;5.52;0
114;synthetic_refinery;2952.00;9.78;1344.00;0.79;0
114;fuel_silo;2949.00;12.57;1333.00;4.91;0
114;radar_station;2946.00;10.57;1325.00;2.19;0
114;rocket_site;2939.00;9.55;1311.00;5.42;0
114;nuclear_reactor;2950.00;11.40;1322.00;5.52;0
2;arms_factory;2994.00;9.75;1365.00;1.96;0
2;arms_factory;3012.00;10.15;1352.00;6.08;0
2;arms_factory;2998.00;9.70;1360.00;6.18;0
2;arms_factory;2994.00;10.05;1368.00;4.02;0
2;arms_factory;3023.00;11.48;1354.00;0.41;0
2;arms_factory;3011.00;9.60;1349.00;3.07;0
2;industrial_complex;2991.00;10.70;1372.00;6.09;0
2;industrial_complex;2994.00;9.90;1366.00;2.47;0
2;industrial_complex;3011.00;9.93;1352.00;5.13;0
2;industrial_complex;3002.00;9.85;1361.00;1.52;0
2;industrial_complex;2991.00;9.80;1369.00;4.54;0
2;industrial_complex;3022.00;11.15;1354.00;5.74;0
2;air_base;3010.00;9.68;1350.00;3.58;0
2;naval_base;3014.00;9.50;1348.00;0.54;1452
2;naval_base;3002.00;9.50;1353.00;-0.46;5656
2;naval_base;2991.00;9.50;1362.00;-1.11;5656
2;naval_base;2989.00;9.50;1365.00;-1.03;5579
2;naval_base;3021.00;9.50;1347.00;0.17;1452
2;bunker;2997.00;10.38;1368.00;5.81;0
2;bunker;3006.00;10.53;1364.00;2.54;0
2;bunker;3016.00;11.28;1356.00;5.21;0
2;bunker;2998.00;10.85;1373.00;1.59;0
2;bunker;3000.00;9.88;1363.00;4.25;0
2;bunker;2997.00;11.57;1378.00;0.99;0
2;bunker;3015.00;12.43;1361.00;3.66;0
2;coastal_bunker;3002.00;9.50;1353.00;-0.46;0
2;coastal_bunker;3008.00;9.50;1350.00;-0.93;0
2;coastal_bunker;2998.00;9.50;1357.00;-1.11;0
2;coastal_bunker;2990.00;9.50;1364.00;-1.03;0
2;coastal_bunker;3021.00;9.50;1347.00;0.17;0
2;dockyard;3020.00;9.50;1348.00;0.54;0
2;anti_air_building;3002.00;9.68;1358.00;2.71;0
2;anti_air_building;3006.00;11.18;1369.00;0.55;0
2;anti_air_building;3013.00;12.32;1364.00;3.21;0
2;synthetic_refinery;3011.00;10.98;1357.00;4.77;0
2;fuel_silo;3003.00;10.88;1374.00;1.16;0
2;radar_station;3005.00;10.65;1368.00;0.41;0
2;rocket_site;3020.00;12.30;1361.00;0.20;0
2;nuclear_reactor;3001.00;9.70;1358.00;3.22;0
3;arms_factory;2931.00;15.57;1448.00;6.18;0
3;arms_factory;2928.00;15.88;1440.00;4.02;0
3;arms_factory;2927.00;10.68;1462.00;0.41;0
3;arms_factory;2927.00;16.27;1441.00;3.07;0
3;arms_factory;2925.00;14.48;1448.00;6.09;0
3;arms_factory;2930.00;13.65;1457.00;2.47;0
3;industrial_complex;2926.00;14.90;1449.00;5.13;0
3;industrial_complex;2930.00;13.60;1458.00;1.52;0
3;industrial_complex;2930.00;15.20;1447.00;4.54;0
3;industrial_complex;2930.00;13.45;1459.00;5.74;0
3;industrial_complex;2930.00;15.45;1448.00;3.58;0
3;industrial_complex;2926.00;16.25;1440.00;5.14;0
3;air_base;2930.00;15.68;1449.00;1.52;0
3;bunker;2935.00;14.03;1458.00;2.04;0
3;bunker;2927.00;10.60;1464.00;4.70;0
3;bunker;2934.00;16.20;1450.00;2.54;0
3;bunker;2922.00;13.60;1455.00;3.74;0
3;bunker;2927.00;14.73;1447.00;0.48;0
3;bunker;2927.00;16.08;1442.00;3.14;0
3;anti_air_building;2924.00;15.12;1442.00;5.81;0
3;anti_air_building;2929.00;15.35;1448.00;2.54;0
3;anti_air_building;2924.00;14.55;1443.00;5.21;0
3;synthetic_refinery;2924.00;14.45;1450.00;1.59;0
3;fuel_silo;2934.00;14.10;1458.00;4.25;0
3;radar_station;2927.00;14.82;1451.00;2.81;0
3;rocket_site;2927.00;13.85;1454.00;3.66;0
3;nuclear_reactor;2934.00;15.57;1448.00;0.04;0
4;arms_factory;3042.00;13.93;1456.00;0.41;0
4;arms_factory;3046.00;13.55;1471.00;3.07;0
4;arms_factory;3040.00;13.32;1454.00;6.09;0
4;arms_factory;3059.00;11.68;1479.00;2.47;0
4;arms_factory;3064.00;10.38;1467.00;5.13;0
4;arms_factory;3045.00;12.18;1461.00;1.52;0
4;industrial_complex;3058.00;10.20;1457.00;4.54;0
4;industrial_complex;3053.00;12.60;1469.00;5.74;0
4;industrial_complex;3049.00;11.55;1452.00;3.58;0
4;industrial_complex;3061.00;10.90;1472.00;5.14;0
4;industrial_complex;3071.00;9.70;1477.00;1.52;0
4;industrial_complex;3065.00;10.05;1486.00;4.19;0
4;air_base;3055.00;13.23;1472.00;2.03;0
4;bunker;3048.00;11.03;1459.00;1.59;0
4;bunker;3058.00;10.30;1463.00;4.25;0
4;bunker;3044.00;13.78;1464.00;0.99;0
4;bunker;3050.00;11.98;1465.00;3.66;0
4;bunker;3062.00;9.90;1491.00;0.04;0
4;bunker;3058.00;12.28;1483.00;2.70;0
4;bunker;3041.00;13.20;1461.00;5.72;0
4;bunker;3047.00;13.88;1475.00;0.64;0
4;bunker;3065.00;10.48;1482.00;4.76;0
4;bunker;3055.00;10.20;1452.00;2.61;0
4;bunker;3057.00;11.25;1469.00;2.71;0
4;bunker;3058.00;10.05;1490.00;0.55;0
4;bunker;3068.00;9.75;1478.00;3.21;0
4;anti_air_building;3046.00;13.60;1470.00;4.77;0
4;anti_air_building;3048.00;12.28;1455.00;1.16;0
4;anti_air_building;3042.00;13.30;1468.00;5.28;0
4;synthetic_refinery;3058.00;10.65;1467.00;0.20;0
4;fuel_silo;3058.00;10.40;1488.00;3.22;0
4;radar_station;3055.00;13.25;1473.00;1.13;0
4;rocket_site;3045.00;12.10;1459.00;2.26;0
4;nuclear_reactor;3043.00;13.50;1473.00;0.11;0
5;arms_factory;3112.00;9.68;1604.00;6.09;0
5;arms_factory;3126.00;9.93;1592.00;2.47;0
5;arms_factory;3115.00;9.90;1594.00;5.13;0
5;arms_factory;3145.00;10.07;1596.00;1.52;0
5;arms_factory;3137.00;9.80;1605.00;4.54;0
5;arms_factory;3137.00;10.40;1596.00;5.74;0
5;industrial_complex;3150.00;9.85;1602.00;3.58;0
5;industrial_complex;3135.00;9.85;1590.00;5.14;0
5;industrial_complex;3105.00;9.80;1595.00;1.52;0
5;industrial_complex;3158.00;9.90;1599.00;4.19;0
5;industrial_complex;3130.00;10.10;1605.00;2.03;0
5;industrial_complex;3137.00;10.40;1595.00;5.05;0
5;air_base;3150.00;9.95;1601.00;6.25;0
5;naval_base;3116.00;9.57;1610.00;-2.21;2309
5;naval_base;3110.00;9.53;1607.00;-3.56;2309
5;bunker;3108.00;9.65;1604.00;0.99;0
5;bunker;3125.00;10.03;1597.00;3.66;0
5;bunker;3112.00;9.68;1604.00;0.04;0
5;bunker;3141.00;9.95;1599.00;2.70;0
5;bunker;3132.00;10.38;1604.00;5.72;0
5;bunker;3150.00;10.07;1600.00;0.64;0
5;bunker;3137.00;10.40;1596.00;4.76;0
5;bunker;3131.00;10.38;1601.00;2.61;0
5;bunker;3151.00;10.23;1598.00;2.71;0
5;bunker;3126.00;9.90;1590.00;0.55;0
5;bunker;3117.00;9.80;1599.00;3.21;0
5;coastal_bunker;3111.00;9.60;1607.00;-2.21;0
5;coastal_bunker;3109.00;9.50;1607.00;-3.56;0
5;dockyard;3114.00;9.50;1609.00;-2.21;0
5;anti_air_building;3142.00;9.80;1603.00;0.20;0
5;anti_air_building;3127.00;9.82;1601.00;3.22;0
5;anti_air_building;3133.00;10.43;1600.00;5.88;0
5;synthetic_refinery;3157.00;9.90;1606.00;2.26;0
5;fuel_silo;3127.00;10.30;1595.00;0.11;0
5;radar_station;3130.00;10.38;1599.00;3.30;0
5;rocket_site;3143.00;9.80;1602.00;5.79;0
5;nuclear_reactor;3154.00;10.43;1595.00;0.71;0
6;arms_factory;2874.00;9.60;1542.00;5.13;0
6;arms_factory;2862.00;10.00;1533.00;1.52;0
6;arms_factory;2890.00;9.90;1539.00;4.54;0
6;arms_factory;2864.00;9.75;1532.00;5.74;0
6;arms_factory;2890.00;9.85;1538.00;3.58;0
6;arms_factory;2883.00;9.70;1540.00;5.14;0
6;industrial_complex;2874.00;9.60;1542.00;1.52;0
6;industrial_complex;2882.00;9.70;1539.00;4.19;0
6;industrial_complex;2890.00;9.90;1539.00;2.03;0
6;industrial_complex;2880.00;9.70;1538.00;5.05;0
6;industrial_complex;2863.00;10.20;1539.00;6.25;0
6;industrial_complex;2883.00;9.70;1540.00;4.09;0
6;air_base;2866.00;10.23;1538.00;0.47;0
6;naval_base;2852.00;9.53;1542.00;-2.68;8621
6;naval_base;2848.00;9.53;1540.00;-2.60;8621
6;naval_base;2872.00;9.60;1543.00;-2.90;8621
6;naval_base;2871.00;9.62;1543.00;-4.19;8621
6;naval_base;2873.00;9.55;1544.00;-1.57;8621
6;bunker;2895.00;10.00;1540.00;2.70;0
6;bunker;2878.00;9.80;1536.00;5.72;0
6;bunker;2862.00;10.28;1538.00;0.64;0
6;bunker;2879.00;9.70;1544.00;4.76;0
6;bunker;2872.00;9.60;1542.00;2.61;0
6;bunker;2863.00;10.30;1537.00;2.71;0
6;bunker;2876.00;9.80;1534.00;0.55;0
6;bunker;2850.00;9.70;1534.00;3.21;0
6;bunker;2855.00;9.73;1538.00;4.77;0
6;coastal_bunker;2872.00;9.60;1543.00;-2.90;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;coastal_bunker;2871.00;9.50;1544.00;-4.19;0
6;coastal_bunker;2873.00;9.55;1544.00;-1.57;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.60;0
6;dockyard;2852.00;9.53;1542.00;-2.68;0
6;anti_air_building;2880.00;9.78;1536.00;0.11;0
6;anti_air_building;2870.00;9.70;1538.00;1.67;0
6;anti_air_building;2881.00;9.85;1535.00;5.79;0
6;synthetic_refinery;2873.00;9.70;1540.00;0.71;0
6;fuel_silo;2856.00;9.70;1541.00;4.83;0
6;radar_station;2872.00;9.70;1538.00;2.12;0
6;rocket_site;2880.00;9.78;1536.00;2.78;0
6;nuclear_reactor;2849.00;9.68;1536.00;5.44;0
7;arms_factory;2883.00;9.60;1560.00;4.54;0
7;arms_factory;2887.00;9.62;1568.00;5.74;0
7;arms_factory;2874.00;9.70;1556.00;3.58;0
7;arms_factory;2885.00;9.60;1558.00;5.14;0
7;arms_factory;2887.00;9.70;1572.00;1.52;0
7;arms_factory;2879.00;9.70;1565.00;4.19;0
7;industrial_complex;2876.00;9.62;1556.00;2.03;0
7;industrial_complex;2883.00;9.60;1563.00;5.05;0
7;industrial_complex;2886.00;9.70;1554.00;6.25;0
7;industrial_complex;2881.00;9.65;1565.00;4.09;0
7;industrial_complex;2887.00;9.70;1569.00;0.47;0
7;industrial_complex;2885.00;9.60;1563.00;2.04;0
7;air_base;2873.00;9.70;1555.00;4.70;0
7;naval_base;2873.00;9.55;1559.00;-2.55;2775
7;naval_base;2879.00;9.50;1575.00;-1.82;2775
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2869.00;9.50;1555.00;-1.77;8621
7;bunker;2888.00;9.70;1570.00;3.66;0
7;bunker;2883.00;9.60;1559.00;0.04;0
7;bunker;2879.00;9.68;1562.00;2.70;0
7;bunker;2883.00;9.60;1556.00;5.72;0
7;bunker;2875.00;9.70;1558.00;0.64;0
7;bunker;2883.00;9.70;1573.00;4.76;0
7;coastal_bunker;2877.00;9.50;1565.00;-2.36;0
7;coastal_bunker;2870.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2886.00;9.57;1578.00;-3.14;0
7;coastal_bunker;2872.00;9.50;1552.00;-1.77;0
7;dockyard;2878.00;9.50;1570.00;-2.36;0
7;anti_air_building;2879.00;9.68;1562.00;1.16;0
7;anti_air_building;2880.00;9.60;1559.00;5.28;0
7;anti_air_building;2884.00;9.62;1556.00;0.20;0
7;synthetic_refinery;2873.00;9.65;1554.00;3.22;0
7;fuel_silo;2877.00;9.68;1563.00;5.88;0
7;radar_station;2882.00;9.65;1568.00;4.07;0
7;rocket_site;2880.00;9.60;1561.00;0.11;0
7;nuclear_reactor;2875.00;9.65;1554.00;1.67;0
8;arms_factory;2894.00;12.03;1517.00;3.58;0
8;arms_factory;2898.00;11.80;1517.00;5.14;0
8;arms_factory;2892.00;11.62;1516.00;1.52;0
8;arms_factory;2901.00;11.15;1515.00;4.19;0
8;arms_factory;2901.00;11.15;1515.00;2.03;0
8;arms_factory;2899.00;11.40;1514.00;5.05;0
8;industrial_complex;2898.00;12.23;1521.00;6.25;0
8;industrial_complex;2898.00;12.23;1521.00;4.09;0
8;industrial_complex;2896.00;12.32;1520.00;0.47;0
8;industrial_complex;2896.00;12.32;1520.00;2.04;0
8;industrial_complex;2892.00;10.80;1510.00;4.70;0
8;industrial_complex;2893.00;10.53;1508.00;2.54;0
8;air_base;2893.00;10.53;1508.00;3.74;0
8;bunker;2890.00;11.12;1515.00;2.54;0
8;bunker;2897.00;11.38;1512.00;5.21;0
8;bunker;2891.00;11.60;1519.00;1.59;0
8;anti_air_building;2889.00;10.70;1514.00;4.25;0
8;anti_air_building;2887.00;10.15;1513.00;0.99;0
8;anti_air_building;2902.00;10.95;1512.00;3.66;0
8;synthetic_refinery;2902.00;10.95;1512.00;0.04;0
8;fuel_silo;2904.00;10.80;1511.00;2.70;0
8;radar_station;2896.00;11.98;1516.00;0.18;0
8;rocket_site;2894.00;12.12;1518.00;0.64;0
8;nuclear_reactor;2890.00;11.32;1517.00;4.76;0
9;air_base;3059.00;11.25;1523.00;3.14;0
9;bunker;3045.00;11.65;1532.00;0.55;0
9;bunker;3035.00;12.25;1506.00;3.21;0
9;bunker;3046.00;10.95;1521.00;4.77;0
9;bunker;3034.00;12.20;1502.00;1.16;0
9;bunker;3061.00;11.95;1525.00;0.20;0
9;bunker;3052.00;11.15;1526.00;3.22;0
9;bunker;3034.00;10.55;1522.00;5.88;0
9;bunker;3060.00;12.65;1517.00;2.26;0
9;bunker;3042.00;12.55;1514.00;0.11;0
9;bunker;3026.00;10.85;1525.00;0.71;0
9;bunker;3045.00;10.15;1524.00;4.83;0
9;synthetic_refinery;3045.00;11.65;1519.00;2.17;0
9;radar_station;3038.00;12.35;1515.00;3.54;0
9;rocket_site;3045.00;10.28;1527.00;5.34;0
9;nuclear_reactor;3028.00;11.35;1520.00;5.45;0
10;arms_factory;3151.00;10.50;1566.00;2.03;0
10;arms_factory;3143.00;9.80;1565.00;5.05;0
10;arms_factory;3124.00;10.10;1547.00;6.25;0
10;arms_factory;3134.00;9.95;1548.00;4.09;0
10;arms_factory;3121.00;10.00;1549.00;0.47;0
10;arms_factory;3125.00;10.05;1550.00;2.04;0
10;industrial_complex;3144.00;9.80;1565.00;4.70;0
10;industrial_complex;3134.00;9.80;1561.00;2.54;0
10;industrial_complex;3141.00;9.80;1566.00;3.74;0
10;industrial_complex;3121.00;10.00;1549.00;0.48;0
10;industrial_complex;3142.00;9.80;1567.00;3.14;0
10;industrial_complex;3120.00;9.95;1551.00;5.81;0
10;air_base;3134.00;9.80;1561.00;2.54;0
10;bunker;3121.00;9.90;1559.00;4.76;0
10;bunker;3133.00;9.80;1555.00;2.61;0
10;bunker;3128.00;9.95;1552.00;2.71;0
10;bunker;3142.00;9.80;1566.00;0.55;0
10;bunker;3152.00;10.50;1568.00;3.21;0
10;bunker;3134.00;9.85;1553.00;4.77;0
10;bunker;3143.00;9.80;1555.00;1.16;0
10;bunker;3120.00;9.88;1560.00;5.28;0
10;bunker;3120.00;9.95;1551.00;0.20;0
10;anti_air_building;3120.00;9.90;1561.00;3.22;0
10;anti_air_building;3141.00;9.80;1550.00;5.88;0
10;anti_air_building;3126.00;9.95;1554.00;2.26;0
10;synthetic_refinery;3120.00;9.88;1560.00;0.11;0
10;fuel_silo;3116.00;9.93;1556.00;1.67;0
10;radar_station;3136.00;9.80;1558.00;6.24;0
10;rocket_site;3141.00;9.80;1550.00;0.71;0
10;nuclear_reactor;3120.00;9.88;1562.00;4.83;0
11;arms_factory;3165.00;9.95;1615.00;6.25;0
11;arms_factory;3192.00;10.35;1623.00;4.09;0
11;arms_factory;3191.00;10.30;1650.00;0.47;0
11;arms_factory;3166.00;10.00;1615.00;2.04;0
11;arms_factory;3212.00;10.43;1633.00;4.70;0
11;arms_factory;3190.00;10.30;1639.00;2.54;0
11;industrial_complex;3186.00;9.95;1629.00;3.74;0
11;industrial_complex;3200.00;9.80;1630.00;0.48;0
11;industrial_complex;3176.00;9.85;1602.00;3.14;0
11;industrial_complex;3194.00;10.40;1624.00;5.81;0
11;industrial_complex;3172.00;10.73;1615.00;2.54;0
11;industrial_complex;3166.00;9.80;1618.00;5.21;0
11;air_base;3211.00;10.20;1634.00;1.59;0
11;bunker;3199.00;10.38;1639.00;1.16;0
11;bunker;3183.00;9.70;1624.00;5.28;0
11;bunker;3185.00;10.30;1633.00;0.20;0
11;bunker;3193.00;10.30;1642.00;3.22;0
11;bunker;3189.00;10.30;1635.00;5.88;0
11;bunker;3190.00;9.88;1613.00;2.26;0
11;bunker;3177.00;10.15;1617.00;0.11;0
11;bunker;3207.00;10.25;1631.00;1.67;0
11;bunker;3169.00;10.62;1614.00;5.79;0
11;bunker;3166.00;9.78;1619.00;0.71;0
11;bunker;3205.00;10.07;1636.00;4.83;0
11;bunker;3191.00;10.40;1628.00;0.11;0
11;bunker;3175.00;10.00;1604.00;2.78;0
11;anti_air_building;3192.00;10.30;1637.00;5.44;0
11;anti_air_building;3186.00;9.70;1626.00;2.17;0
11;anti_air_building;3203.00;9.90;1627.00;3.38;0
11;synthetic_refinery;3166.00;10.10;1613.00;1.22;0
11;fuel_silo;3190.00;10.23;1621.00;5.34;0
11;radar_station;3187.00;9.82;1627.00;1.67;0
11;rocket_site;3182.00;9.70;1624.00;3.29;0
11;nuclear_reactor;3192.00;10.30;1641.00;5.95;0
12;arms_factory;3206.00;10.38;1677.00;0.47;0
12;arms_factory;3204.00;10.32;1659.00;2.04;0
12;arms_factory;3201.00;10.43;1670.00;4.70;0
12;arms_factory;3186.00;9.73;1669.00;2.54;0
12;arms_factory;3199.00;10.38;1673.00;3.74;0
12;arms_factory;3212.00;10.50;1675.00;0.48;0
12;industrial_complex;3188.00;9.55;1677.00;3.14;0
12;industrial_complex;3220.00;10.25;1637.00;5.81;0
12;industrial_complex;3200.00;10.30;1686.00;2.54;0
12;industrial_complex;3209.00;10.18;1647.00;5.21;0
12;industrial_complex;3202.00;10.32;1658.00;1.59;0
12;industrial_complex;3195.00;10.30;1683.00;4.25;0
12;air_base;3195.00;9.95;1662.00;0.99;0
12;naval_base;3186.00;9.50;1686.00;-1.77;1885
12;naval_base;3183.00;9.50;1669.00;-2.36;1885
12;naval_base;3187.00;9.57;1671.00;-1.85;1885
12;bunker;3216.00;10.50;1672.00;0.20;0
12;bunker;3216.00;9.82;1643.00;3.22;0
12;bunker;3190.00;10.30;1667.00;5.88;0
12;bunker;3204.00;10.30;1685.00;2.26;0
12;bunker;3191.00;10.20;1684.00;0.11;0
12;bunker;3211.00;9.80;1651.00;1.67;0
12;bunker;3200.00;10.30;1689.00;5.79;0
12;bunker;3197.00;10.25;1663.00;0.71;0
12;bunker;3210.00;10.60;1670.00;4.83;0
12;bunker;3200.00;10.40;1673.00;0.11;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.77;0
12;coastal_bunker;3183.00;9.57;1668.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1673.00;-1.85;0
12;dockyard;3180.00;9.50;1667.00;-2.36;0
12;anti_air_building;3200.00;10.30;1686.00;1.22;0
12;anti_air_building;3194.00;10.30;1679.00;5.34;0
12;anti_air_building;3214.00;9.88;1643.00;5.45;0
12;synthetic_refinery;3195.00;10.30;1683.00;3.29;0
12;fuel_silo;3207.00;9.80;1649.00;5.95;0
12;radar_station;3203.00;10.10;1663.00;3.84;0
12;rocket_site;3200.00;10.30;1653.00;3.89;0
12;nuclear_reactor;3199.00;10.30;1664.00;1.73;0
13;arms_factory;3181.00;9.60;1698.00;4.70;0
13;arms_factory;3185.00;9.70;1718.00;2.54;0
13;arms_factory;3159.00;9.70;1701.00;3.74;0
13;arms_factory;3161.00;9.68;1697.00;0.48;0
13;arms_factory;3206.00;10.35;1710.00;3.14;0
13;arms_factory;3194.00;10.30;1706.00;5.81;0
13;industrial_complex;3204.00;9.95;1701.00;2.54;0
13;industrial_complex;3201.00;10.07;1713.00;5.21;0
13;industrial_complex;3193.00;10.30;1710.00;1.59;0
13;industrial_complex;3209.00;9.70;1724.00;4.25;0
13;industrial_complex;3220.00;10.10;1721.00;0.99;0
13;industrial_complex;3213.00;10.38;1716.00;3.66;0
13;air_base;3196.00;9.70;1722.00;0.04;0
13;naval_base;3154.00;9.55;1710.00;-1.77;2107
13;naval_base;3184.00;9.60;1719.00;-1.82;1660
13;naval_base;3206.00;9.55;1725.00;-3.46;1434
13;naval_base;3176.00;9.50;1699.00;-0.46;1885
13;naval_base;3169.00;9.53;1704.00;-4.33;1885
13;naval_base;3188.00;9.55;1722.00;-2.94;1660
13;naval_base;3174.00;9.55;1710.00;-2.50;1660
13;naval_base;3220.00;9.55;1724.00;-3.31;1434
13;naval_base;3188.00;9.50;1692.00;-1.33;1885
13;bunker;3188.00;9.70;1721.00;2.17;0
13;bunker;3152.00;9.70;1698.00;3.38;0
13;bunker;3191.00;10.10;1691.00;1.22;0
13;bunker;3202.00;9.90;1699.00;5.34;0
13;bunker;3213.00;10.40;1709.00;5.45;0
13;bunker;3183.00;9.70;1703.00;3.29;0
13;bunker;3205.00;10.30;1704.00;5.95;0
13;bunker;3176.00;9.55;1713.00;2.33;0
13;bunker;3201.00;9.70;1717.00;3.89;0
13;bunker;3202.00;10.25;1712.00;1.73;0
13;bunker;3190.00;10.20;1702.00;4.40;0
13;bunker;3185.00;9.70;1714.00;0.78;0
13;bunker;3215.00;10.32;1717.00;2.34;0
13;bunker;3162.00;9.70;1710.00;0.18;0
13;coastal_bunker;3211.00;9.60;1725.00;-3.46;0
13;coastal_bunker;3169.00;9.50;1712.00;-1.82;0
13;coastal_bunker;3198.00;9.60;1723.00;-2.94;0
13;coastal_bunker;3161.00;9.55;1702.00;-4.33;0
13;coastal_bunker;3221.00;9.55;1724.00;-3.31;0
13;coastal_bunker;3158.00;9.50;1713.00;-1.77;0
13;coastal_bunker;3175.00;9.60;1705.00;-1.11;0
13;coastal_bunker;3183.00;9.50;1695.00;-0.46;0
13;coastal_bunker;3186.00;9.50;1688.00;-1.33;0
13;dockyard;3150.00;9.50;1699.00;-1.29;0
13;anti_air_building;3206.00;10.30;1709.00;3.96;0
13;anti_air_building;3188.00;9.95;1712.00;1.80;0
13;anti_air_building;3198.00;9.85;1716.00;4.46;0
13;synthetic_refinery;3177.00;9.70;1713.00;6.03;0
13;fuel_silo;3177.00;9.70;1707.00;2.41;0
13;radar_station;3186.00;9.70;1707.00;1.33;0
13;rocket_site;3158.00;9.68;1711.00;1.45;0
13;nuclear_reactor;3182.00;9.70;1701.00;4.47;0
14;air_base;2736.00;9.70;1487.00;5.72;0
14;naval_base;2761.00;9.50;1470.00;-0.46;8546
14;naval_base;2736.00;9.50;1485.00;-0.98;4885
14;naval_base;2761.00;9.57;1490.00;-4.12;2871
14;naval_base;2741.00;9.53;1475.00;-1.57;4885
14;bunker;2760.00;10.45;1480.00;4.83;0
14;bunker;2741.00;9.70;1488.00;0.11;0
14;bunker;2761.00;10.10;1472.00;2.78;0
14;bunker;2755.00;9.98;1488.00;2.17;0
14;bunker;2753.00;10.07;1485.00;1.22;0
